No.,POLE_NAME,Link Providor,POLE_DESCRIPTION,LAT,LON,CAMERA_NAME,CAMERA_DESCRIPTION,DISTRICT,NVR_IP,nvr_type,NVR_PORT,RTC_ZONE,RTC_PORT,RTC_IP,NVR_CHANNEL_ID,NVR,API,MONITORING_TYPE,NVR_USERNAME,NVR_PASSWORD,NVR RTSP MAIN,NVR RTSP MAIN SUB,LOCATION_ID,THING_ID,FEATUREOFINTEREST_ID,SENSOR_ID,DATASTREAM_ID (Live),,,,check_lat,ckeck_long,check_errornew
811,CM3-LP-021,NT,หมู่บ้านรวมโชค (3),13.817160,100.607700,CM3-LP-021-C01,หมู่บ้านรวมโชค (3)-CAM1,ลาดพร้าว,10.84.68.158,NVR,554,CCTV-SYMC-RTC-11,1923,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.68.158:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.84.68.158:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
812,CM3-LP-021,NT,หมู่บ้านรวมโชค (3),13.817160,100.607700,CM3-LP-021-C02,หมู่บ้านรวมโชค (3)-CAM2,ลาดพร้าว,10.84.68.158,NVR,554,CCTV-SYMC-RTC-11,1924,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.68.158:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.84.68.158:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
813,CM3-LP-021,NT,หมู่บ้านรวมโชค (3),13.817160,100.607700,CM3-LP-021-C03,หมู่บ้านรวมโชค (3)-CAM3,ลาดพร้าว,10.84.68.158,NVR,554,CCTV-SYMC-RTC-11,1925,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.68.158:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.84.68.158:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
814,CM3-LP-022,NT,หมู่บ้านรวมโชค (4),13.816640,100.598900,CM3-LP-022-C01,หมู่บ้านรวมโชค (4)-CAM1,ลาดพร้าว,10.84.68.190,NVR,554,CCTV-SYMC-RTC-11,1926,10.94.12.210,1,Dahua,Saitell-API,api,admin,admin,rtsp://admin:admin@10.84.68.190:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.84.68.190:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
815,CM3-LP-022,NT,หมู่บ้านรวมโชค (4),13.816640,100.598900,CM3-LP-022-C02,หมู่บ้านรวมโชค (4)-CAM2,ลาดพร้าว,10.84.68.190,NVR,554,CCTV-SYMC-RTC-11,1927,10.94.12.210,2,Dahua,Saitell-API,api,admin,admin,rtsp://admin:admin@10.84.68.190:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.84.68.190:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
816,CM3-LP-022,NT,หมู่บ้านรวมโชค (4),13.816640,100.598900,CM3-LP-022-C03,หมู่บ้านรวมโชค (4)-CAM3,ลาดพร้าว,10.84.68.190,NVR,554,CCTV-SYMC-RTC-11,1928,10.94.12.210,3,Dahua,Saitell-API,api,admin,admin,rtsp://admin:admin@10.84.68.190:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.84.68.190:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
817,CM3-LP-023,NT,เสนานิเวศน์ โครงการ 1 (1),13.825140,100.606700,CM3-LP-023-C01,เสนานิเวศน์ โครงการ 1 (1)-CAM1,ลาดพร้าว,10.84.68.222,NVR,554,CCTV-SYMC-RTC-11,1929,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.68.222:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.84.68.222:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
818,CM3-LP-023,NT,เสนานิเวศน์ โครงการ 1 (1),13.825140,100.606700,CM3-LP-023-C02,เสนานิเวศน์ โครงการ 1 (1)-CAM2,ลาดพร้าว,10.84.68.222,NVR,554,CCTV-SYMC-RTC-11,1930,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.68.222:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.84.68.222:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
819,CM3-LP-023,NT,เสนานิเวศน์ โครงการ 1 (1),13.825140,100.606700,CM3-LP-023-C03,เสนานิเวศน์ โครงการ 1 (1)-CAM3,ลาดพร้าว,10.84.68.222,NVR,554,CCTV-SYMC-RTC-11,1931,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.68.222:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.84.68.222:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
850,CM3-LP-026,NT,เสนานิเวศน์ โครงการ 2 (2),13.839960,100.610400,CM3-LP-026-C01,เสนานิเวศน์ โครงการ 2 (2)-CAM1,ลาดพร้าว,10.84.69.62,NVR,554,CCTV-SYMC-RTC-11,1932,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.69.62:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.84.69.62:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
851,CM3-LP-026,NT,เสนานิเวศน์ โครงการ 2 (2),13.839960,100.610400,CM3-LP-026-C02,เสนานิเวศน์ โครงการ 2 (2)-CAM2,ลาดพร้าว,10.84.69.62,NVR,554,CCTV-SYMC-RTC-11,1933,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.69.62:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.84.69.62:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
852,CM3-LP-026,NT,เสนานิเวศน์ โครงการ 2 (2),13.839960,100.610400,CM3-LP-026-C03,เสนานิเวศน์ โครงการ 2 (2)-CAM3,ลาดพร้าว,10.84.69.62,NVR,554,CCTV-SYMC-RTC-11,1934,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.69.62:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.84.69.62:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
853,CM3-LP-027,NT,ซอยนาคนิวาส 21 แยก 2-1,13.804350,100.606000,CM3-LP-027-C01,ซอยนาคนิวาส 21 แยก 2-1-CAM1,ลาดพร้าว,10.84.69.94,NVR,554,CCTV-SYMC-RTC-11,1935,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.69.94:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.84.69.94:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
854,CM3-LP-027,NT,ซอยนาคนิวาส 21 แยก 2-1,13.804350,100.606000,CM3-LP-027-C02,ซอยนาคนิวาส 21 แยก 2-1-CAM2,ลาดพร้าว,10.84.69.94,NVR,554,CCTV-SYMC-RTC-11,1936,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.69.94:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.84.69.94:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
855,CM3-LP-027,NT,ซอยนาคนิวาส 21 แยก 2-1,13.804350,100.606000,CM3-LP-027-C03,ซอยนาคนิวาส 21 แยก 2-1-CAM3,ลาดพร้าว,10.84.69.94,NVR,554,CCTV-SYMC-RTC-11,1937,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.69.94:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.84.69.94:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
832,CM3-LP-028,NT,ซอย นาคนิวาส 21 แยก 6,13.803450,100.601400,CM3-LP-028-C01,ซอย นาคนิวาส 21 แยก 6-CAM1,ลาดพร้าว,10.84.69.126,NVR,554,CCTV-SYMC-RTC-11,1938,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.69.126:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.84.69.126:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
833,CM3-LP-028,NT,ซอย นาคนิวาส 21 แยก 6,13.803450,100.601400,CM3-LP-028-C02,ซอย นาคนิวาส 21 แยก 6-CAM2,ลาดพร้าว,10.84.69.126,NVR,554,CCTV-SYMC-RTC-11,1939,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.69.126:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.84.69.126:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
834,CM3-LP-028,NT,ซอย นาคนิวาส 21 แยก 6,13.803450,100.601400,CM3-LP-028-C03,ซอย นาคนิวาส 21 แยก 6-CAM3,ลาดพร้าว,10.84.69.126,NVR,554,CCTV-SYMC-RTC-11,1940,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.69.126:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.84.69.126:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
835,CM3-LP-029,NT,สุคนธสวัสดิ์ ซอย 5,13.825140,100.618800,CM3-LP-029-C01,สุคนธสวัสดิ์ ซอย 5-CAM1,ลาดพร้าว,10.84.69.158,NVR,554,CCTV-SYMC-RTC-11,1901,10.94.12.210,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.84.69.158:554/Streaming/channels/101,rtsp://admin:12345@10.84.69.158:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
836,CM3-LP-029,NT,สุคนธสวัสดิ์ ซอย 5,13.825140,100.618800,CM3-LP-029-C02,สุคนธสวัสดิ์ ซอย 5-CAM2,ลาดพร้าว,10.84.69.158,NVR,554,CCTV-SYMC-RTC-11,1902,10.94.12.210,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.84.69.158:554/Streaming/channels/201,rtsp://admin:12345@10.84.69.158:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
837,CM3-LP-029,NT,สุคนธสวัสดิ์ ซอย 5,13.825140,100.618800,CM3-LP-029-C03,สุคนธสวัสดิ์ ซอย 5-CAM3,ลาดพร้าว,10.84.69.158,NVR,554,CCTV-SYMC-RTC-11,1903,10.94.12.210,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.84.69.158:554/Streaming/channels/301,rtsp://admin:12345@10.84.69.158:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
838,CM3-LP-030,NT,สุคนธสวัสดิ์ ซอย 18,13.825200,100.619200,CM3-LP-030-C01,สุคนธสวัสดิ์ ซอย 18-CAM1,ลาดพร้าว,10.84.69.190,NVR,554,CCTV-SYMC-RTC-11,1904,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.69.190:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.84.69.190:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
839,CM3-LP-030,NT,สุคนธสวัสดิ์ ซอย 18,13.825200,100.619200,CM3-LP-030-C02,สุคนธสวัสดิ์ ซอย 18-CAM2,ลาดพร้าว,10.84.69.190,NVR,554,CCTV-SYMC-RTC-11,1905,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.69.190:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.84.69.190:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
840,CM3-LP-030,NT,สุคนธสวัสดิ์ ซอย 18,13.825200,100.619200,CM3-LP-030-C03,สุคนธสวัสดิ์ ซอย 18-CAM3,ลาดพร้าว,10.84.69.190,NVR,554,CCTV-SYMC-RTC-11,1906,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.69.190:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.84.69.190:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
841,CM3-LP-031,NT,ถนนนาคนิวาส ซ.3,13.797590,100.606000,CM3-LP-031-C01,ถนนนาคนิวาส ซ.3-CAM1,ลาดพร้าว,10.84.69.222,NVR,554,CCTV-SYMC-RTC-11,1907,10.94.12.210,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.84.69.222:554/Streaming/channels/101,rtsp://admin:12345@10.84.69.222:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
842,CM3-LP-031,NT,ถนนนาคนิวาส ซ.3,13.797590,100.606000,CM3-LP-031-C02,ถนนนาคนิวาส ซ.3-CAM2,ลาดพร้าว,10.84.69.222,NVR,554,CCTV-SYMC-RTC-11,1908,10.94.12.210,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.84.69.222:554/Streaming/channels/201,rtsp://admin:12345@10.84.69.222:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
843,CM3-LP-031,NT,ถนนนาคนิวาส ซ.3,13.797590,100.606000,CM3-LP-031-C03,ถนนนาคนิวาส ซ.3-CAM3,ลาดพร้าว,10.84.69.222,NVR,554,CCTV-SYMC-RTC-11,1909,10.94.12.210,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.84.69.222:554/Streaming/channels/301,rtsp://admin:12345@10.84.69.222:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
844,CM3-LP-032,NT,ซ.ประดิษฐ์มนูธรรม 23 และ 25,13.819270,100.624300,CM3-LP-032-C01,ซ.ประดิษฐ์มนูธรรม 23 และ 25-CAM1,ลาดพร้าว,10.84.69.254,NVR,554,CCTV-SYMC-RTC-11,1910,10.94.12.210,1,Dahua,Saitell-API,api,admin,cmmie,rtsp://admin:cmmie@10.84.69.254:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:cmmie@10.84.69.254:554/cam/realmonitor?channel=1&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
845,CM3-LP-032,NT,ซ.ประดิษฐ์มนูธรรม 23 และ 25,13.819270,100.624300,CM3-LP-032-C02,ซ.ประดิษฐ์มนูธรรม 23 และ 25-CAM2,ลาดพร้าว,10.84.69.254,NVR,554,CCTV-SYMC-RTC-11,1911,10.94.12.210,2,Dahua,Saitell-API,api,admin,cmmie,rtsp://admin:cmmie@10.84.69.254:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:cmmie@10.84.69.254:554/cam/realmonitor?channel=2&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
846,CM3-LP-032,NT,ซ.ประดิษฐ์มนูธรรม 23 และ 25,13.819270,100.624300,CM3-LP-032-C03,ซ.ประดิษฐ์มนูธรรม 23 และ 25-CAM3,ลาดพร้าว,10.84.69.254,NVR,554,CCTV-SYMC-RTC-11,1912,10.94.12.210,3,Dahua,Saitell-API,api,admin,cmmie,rtsp://admin:cmmie@10.84.69.254:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:cmmie@10.84.69.254:554/cam/realmonitor?channel=3&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
871,CM3-LP-033,NT,ซอยสตรีวิทยา 2 ซอย 10,13.825270,100.602400,CM3-LP-033-C01,ซอยสตรีวิทยา 2 ซอย 10-CAM1,ลาดพร้าว,10.84.70.30,NVR,554,CCTV-SYMC-RTC-11,1913,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.70.30:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.84.70.30:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
872,CM3-LP-033,NT,ซอยสตรีวิทยา 2 ซอย 10,13.825270,100.602400,CM3-LP-033-C02,ซอยสตรีวิทยา 2 ซอย 10-CAM2,ลาดพร้าว,10.84.70.30,NVR,554,CCTV-SYMC-RTC-11,1914,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.70.30:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.84.70.30:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
873,CM3-LP-033,NT,ซอยสตรีวิทยา 2 ซอย 10,13.825270,100.602400,CM3-LP-033-C03,ซอยสตรีวิทยา 2 ซอย 10-CAM3,ลาดพร้าว,10.84.70.30,NVR,554,CCTV-SYMC-RTC-11,1915,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.70.30:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.84.70.30:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
874,CM3-LP-034,NT,ท้ายซอยสุคนธสวัสดิ์ 36,13.831850,100.629800,CM3-LP-034-C01,ท้ายซอยสุคนธสวัสดิ์ 36-CAM1,ลาดพร้าว,10.84.70.62,NVR,554,CCTV-SYMC-RTC-11,1916,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.70.62:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.84.70.62:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
875,CM3-LP-034,NT,ท้ายซอยสุคนธสวัสดิ์ 36,13.831850,100.629800,CM3-LP-034-C02,ท้ายซอยสุคนธสวัสดิ์ 36-CAM2,ลาดพร้าว,10.84.70.62,NVR,554,CCTV-SYMC-RTC-11,1917,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.70.62:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.84.70.62:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
876,CM3-LP-034,NT,ท้ายซอยสุคนธสวัสดิ์ 36,13.831850,100.629800,CM3-LP-034-C03,ท้ายซอยสุคนธสวัสดิ์ 36-CAM3,ลาดพร้าว,10.84.70.62,NVR,554,CCTV-SYMC-RTC-11,1918,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.84.70.62:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.84.70.62:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
877,CM3-LP-035,NT,โชคชัย 4 ซอย 20,13.806020,100.598400,CM3-LP-035-C01,โชคชัย 4 ซอย 20-CAM1,ลาดพร้าว,10.84.70.94,NVR,554,CCTV-SYMC-RTC-11,1919,10.94.12.210,1,Dahua,Dahua-API,api,admin,cmmie,rtsp://admin:cmmie@10.84.70.94:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:cmmie@10.84.70.94:554/cam/realmonitor?channel=1&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
878,CM3-LP-035,NT,โชคชัย 4 ซอย 20,13.806020,100.598400,CM3-LP-035-C02,โชคชัย 4 ซอย 20-CAM2,ลาดพร้าว,10.84.70.94,NVR,554,CCTV-SYMC-RTC-11,1920,10.94.12.210,2,Dahua,Dahua-API,api,admin,cmmie,rtsp://admin:cmmie@10.84.70.94:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:cmmie@10.84.70.94:554/cam/realmonitor?channel=2&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
879,CM3-LP-035,NT,โชคชัย 4 ซอย 20,13.806020,100.598400,CM3-LP-035-C03,โชคชัย 4 ซอย 20-CAM3,ลาดพร้าว,10.84.70.94,NVR,554,CCTV-SYMC-RTC-11,1921,10.94.12.210,3,Dahua,Dahua-API,api,admin,cmmie,rtsp://admin:cmmie@10.84.70.94:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:cmmie@10.84.70.94:554/cam/realmonitor?channel=3&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
856,CM3-LP-036,NT,ปากซอยนาคนิวาส 42 (หมู่บ้านลาดพร้าววิลเลจ ),13.814760,100.610500,CM3-LP-036-C01,ปากซอยนาคนิวาส 42 (หมู่บ้านลาดพร้าววิลเลจ )-CAM1,ลาดพร้าว,10.84.70.126,NVR,554,CCTV-SYMC-RTC-11,1922,10.94.12.210,1,Dahua,Dahua-API,api,admin,cmmie,rtsp://admin:cmmie@10.84.70.126:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:cmmie@10.84.70.126:554/cam/realmonitor?channel=1&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
